video,width,height,fps,frames,duration_sec,proc_time_sec,proc_fps,persons,two_wheel,four_wheel,cars,buses,trucks,entry_in,exit_out,helmet_vio_total,triple_total,wrongside_total,debris_total,base_model,helmet_model,device,ts
CBS_27th_Jan_Towards_Meher_Signal_(Copy)_20260127-100000_20260127-160000.mp4,1920,1080,12.14,177,14.6,75.2,2.4,54,28,51,28,5,18,2,1,5,2,0,0,yolov8l.pt,best.pt,mps,2026-02-24T00:57:39.649624
