video,width,height,fps,frames,duration_sec,proc_time_sec,proc_fps,persons,two_wheel,four_wheel,cars,buses,trucks,entry_in,exit_out,helmet_vio_total,triple_total,wrongside_total,debris_total,base_model,helmet_model,device,ts
Dr_Ambedkar_Statue_1st_Jan_Towards_Ambedkar_Statue_20260101-120000_20260101-180000.mp4,1920,1080,12.12,173,14.3,52.2,3.3,51,9,35,16,7,12,0,2,0,0,0,0,yolov8l.pt,best.pt,mps,2026-02-24T01:06:39.923710
